sub trial_no group_type block_type prime target mask1 mask2 congruency key_press key_error time_error RT
111 1 LeftLarger RTTaskAPrac Prime_4N Target_9A DFEbkdH dbHcEMl Incongruent right error Late 1004.828
111 2 LeftLarger RTTaskAPrac Prime_9N Target_9N gAhMIce aKlALmc Congruent left correct Normal 890.7073
111 3 LeftLarger RTTaskAPrac Prime_4N Target_1N DeJAjEK kMfKHBa Congruent right correct Normal 765.1451
111 4 LeftLarger RTTaskAPrac Prime_1A Target_1N kKjlaCJ bjEMmCG Congruent right correct Normal 580.2021
111 5 LeftLarger RTTaskAPrac Prime_6A Target_9N mLADiCI mbdiIHM Congruent left correct Normal 588.2025
111 6 LeftLarger RTTaskAPrac Prime_4N Target_6N cLKblFi cjfDiBL Incongruent left correct Late 1110.372
111 7 LeftLarger RTTaskAPrac Prime_4A Target_9A KbLjBeA AGkLhed Incongruent left correct Normal 628.9341
111 8 LeftLarger RTTaskAPrac Prime_4N Target_6N CDajibG ecLbDCl Incongruent left correct Normal 596.6115
111 9 LeftLarger RTTaskAPrac Prime_4A Target_4N LBJFCfm iAHkFEg Congruent right correct Normal 439.7667
111 10 LeftLarger RTTaskAPrac Prime_9N Target_6A FfKlgbi GkLAHgi Congruent left correct Normal 437.074
111 11 LeftLarger RTTaskAPrac Prime_9A Target_6A MmIaJFG cdEFgHA Congruent left correct Normal 436.1303
111 12 LeftLarger RTTaskAPrac Prime_1A Target_4A kagCLJl haAfDjc Congruent right correct Normal 464.4152
111 13 LeftLarger RTTaskAPrac Prime_4N Target_9A EmIhdDK bcGELkd Incongruent left correct Normal 453.7301
111 14 LeftLarger RTTaskAPrac Prime_6A Target_1A mjbClka kfFJhHI Incongruent right correct Normal 471.7617
111 15 LeftLarger RTTaskAPrac Prime_1N Target_9A KMDJdEj jlaHdML Incongruent left correct Normal 399.533
111 16 LeftLarger RTTaskAPrac Prime_9N Target_1N hidmjJa DeljKAI Incongruent right correct Normal 519.2009
111 17 LeftLarger RTTaskAPrac Prime_4N Target_4N FaIfEgG BKdckmM Congruent right correct Normal 503.3758
111 18 LeftLarger RTTaskAPrac Prime_1N Target_4N AiaCFIh bIBaLmM Congruent right correct Normal 374.9875
111 19 LeftLarger RTTaskAExp1 Prime_6N Target_4A GIFDMiC lFiALag Incongruent right correct Normal 504.7603
111 20 LeftLarger RTTaskAExp1 Prime_4N Target_6A KaiDMhl EHGbcFe Incongruent left correct Normal 476.6854
111 21 LeftLarger RTTaskAExp1 Prime_9N Target_1N lfAGikK FIecBgJ Incongruent right correct Normal 499.6987
111 22 LeftLarger RTTaskAExp1 Prime_6N Target_6N AEcBieh lahFGAH Congruent left correct Normal 488.4554
111 23 LeftLarger RTTaskAExp1 Prime_9N Target_6N BeLAmFJ dKaiILM Congruent left correct Normal 473.1557
111 24 LeftLarger RTTaskAExp1 Prime_1A Target_4A AhFICkb aAgeDiL Congruent right correct Normal 428.8166
111 25 LeftLarger RTTaskAExp1 Prime_9N Target_6A mIGCkcA jClbHeI Congruent left correct Normal 404.1138
111 26 LeftLarger RTTaskAExp1 Prime_6A Target_9N bjdGBfF ghFkjmK Congruent left correct Normal 445.9181
111 27 LeftLarger RTTaskAExp1 Prime_4A Target_4A BmdAJhf DhjmCJa Congruent right correct Normal 382.182
111 28 LeftLarger RTTaskAExp1 Prime_1N Target_6A LFDlmJG lajHkfJ Incongruent left correct Normal 455.8538
111 29 LeftLarger RTTaskAExp1 Prime_6A Target_1N mKidCLc GEFcbIL Incongruent right correct Normal 492.0302
111 30 LeftLarger RTTaskAExp1 Prime_6A Target_6N DbEdIam jMbBaAH Congruent left correct Normal 554.8143
111 31 LeftLarger RTTaskAExp1 Prime_9A Target_9N IelHKmd LEHMGCD Congruent left correct Normal 451.6248
111 32 LeftLarger RTTaskAExp1 Prime_9A Target_4N LbmkhBe iFlfDEb Incongruent right correct Normal 410.5393
111 33 LeftLarger RTTaskAExp1 Prime_1A Target_1N gkEDdcI JfADkjB Congruent right correct Normal 450.5834
111 34 LeftLarger RTTaskAExp1 Prime_1A Target_9A CcDEaiL lEaiGdk Incongruent left correct Normal 461.335
111 35 LeftLarger RTTaskAExp1 Prime_6N Target_1N AGalJBj LjeCdhD Incongruent right correct Normal 412.0345
111 36 LeftLarger RTTaskAExp1 Prime_6N Target_9N CKjcMla bacJkdK Congruent left correct Normal 436.5893
111 37 LeftLarger RTTaskAExp1 Prime_4A Target_4N jDikICg lJjhdDa Congruent right correct Normal 458.0861
111 38 LeftLarger RTTaskAExp1 Prime_6A Target_4N cdjLlBk HjdCDif Incongruent right correct Normal 456.4232
111 39 LeftLarger RTTaskAExp1 Prime_9N Target_9A amICBef bBiImcd Congruent left correct Normal 461.6879
111 40 LeftLarger RTTaskAExp1 Prime_1A Target_1A jCfDJiM eJHaDLM Congruent right correct Normal 372.1066
111 41 LeftLarger RTTaskAExp1 Prime_1A Target_4N IGLkAMf leADgfE Congruent right correct Normal 455.7628
111 42 LeftLarger RTTaskAExp1 Prime_9A Target_9A cDFGhBf lkgjEAK Congruent left correct Normal 416.9288
111 43 LeftLarger RTTaskAExp1 Prime_1N Target_1N cFdEHlK ecBhafm Congruent right correct Normal 481.4777
111 44 LeftLarger RTTaskAExp1 Prime_4A Target_6N kmLJKAa jGKFLlC Incongruent left correct Normal 615.3841
111 45 LeftLarger RTTaskAExp1 Prime_6A Target_6A hEgJMIl FeLAfkE Congruent left correct Normal 493.8077
111 46 LeftLarger RTTaskAExp1 Prime_9N Target_4N BacAGbH iAdLGle Incongruent right correct Normal 502.3095
